"id","recipe_id","position","photo_saved_at","memo","created_at","updated_at"
21094322,4215275,1,"2016-12-02 23:12:12","ごはんを楕円形に置き、上からラップを使って成形し、涙型にする","2016-12-02 23:12:12","2016-12-02 23:12:12"
21094330,4215275,2,"2016-12-02 23:13:04","ご飯の上半分にカニカマを並べる。カニカマの赤い部分を方向を揃えて並べると綺麗になります","2016-12-02 23:13:03","2016-12-02 23:13:04"
21094335,4215275,3,"2016-12-02 23:13:25","周りにおかずを詰める","2016-12-02 23:13:24","2016-12-02 23:13:25"
21094339,4215275,4,"2016-12-02 23:14:06","ご飯のした1/3にとろろ昆布をのせる","2016-12-02 23:14:05","2016-12-02 23:14:06"
21094342,4215275,5,"2016-12-02 23:14:50","目と鼻はのりパンチで抜いた海苔を、ほっぺは梅干しの果肉をティースプーンで乗せて完成","2016-12-02 23:14:49","2016-12-02 23:14:50"
21094384,4215275,6,"2016-12-02 23:22:31","楕円形のお弁当箱の方が、カニカマを固定しやいかもしれません。なければレシピのように長方形の弁当箱でも大丈夫です。","2016-12-02 23:22:31","2016-12-02 23:22:31"
26078880,4215275,7,"2018-12-17 14:05:10","ひと続きで顔を作るのが難しい場合は、帽子と顔でパーツを分けると作りやすいかもしれません。","2018-12-17 14:05:10","2018-12-17 14:05:57"
26078890,4215275,8,"2018-12-17 14:06:39","帽子と顔でパーツを分ける場合は、境目にとろろ昆布を置くと、違和感なくつながって見えます。","2018-12-17 14:06:39","2018-12-17 14:06:39"
21094426,4215290,1,"2016-12-02 23:31:24","材料を全て混ぜて卵液を作る","2016-12-02 23:31:23","2016-12-02 23:31:24"
21094427,4215290,2,,"分量外のサラダ油を卵焼き用のフライパンにひき、卵焼きを焼くだけ。焼き方はこちらのレシピ参照  ID:2800305 ","2016-12-02 23:31:52","2016-12-02 23:33:23"
21168439,4231653,1,,"ピーラーで人参を薄くリボン状にします","2016-12-12 09:46:26","2016-12-12 09:46:26"
21168440,4231653,2,,"ごま油をひいたフライパンで人参を炒めます","2016-12-12 09:46:37","2016-12-12 09:46:37"
21168442,4231653,3,,"人参がしんなりしてきたら、だし塩をかけて、醤油で仕上げて完成","2016-12-12 09:47:05","2016-12-12 09:47:05"
21275522,4256296,1,,"キャベツ、ベーコンを細切りにする。料理酒とマスタードは混ぜておく","2016-12-26 10:09:41","2019-06-24 07:21:53"
21275529,4256296,2,,"フライパンにオリーブ油をしき、ベーコンを炒める","2016-12-26 10:10:04","2019-06-24 07:23:09"
27288490,4256296,3,,"ベーコンに火が通ってきたらキャベツ加え、しんなりするまで炒める","2019-06-24 07:23:35","2019-06-24 07:23:46"
21275532,4256296,4,,"塩、胡椒を加え、さらに料理酒とマスタードを加えて混ぜ、全体に味を絡ませる","2016-12-26 10:10:29","2019-06-24 07:24:32"
21282229,4257913,1,"2016-12-27 10:27:33","俵型のおにぎりを作る（ラップで成形してお弁当箱のサイズに合わせています）","2016-12-27 09:46:46","2016-12-27 10:27:33"
21282235,4257913,2,"2016-12-27 10:57:24","調理バサミで梅干しの皮を含めてカットし、2つトサカのパーツを作る","2016-12-27 09:49:54","2016-12-27 11:00:39"
21282672,4257913,3,"2016-12-27 11:02:02","切り取ったパーツを丸くしておにぎりの上に置く","2016-12-27 11:00:07","2016-12-27 11:02:02"
21282236,4257913,4,"2016-12-27 11:05:47","くちばしのコーンを置く前に、お箸でご飯を少しとって凹ませておく","2016-12-27 09:50:13","2016-12-27 11:09:07"
21282737,4257913,5,"2016-12-27 11:09:17","凹みにコーンを2粒ずつ置く。できればコーンの形は潰れてないきれいなものを。","2016-12-27 11:08:57","2016-12-27 11:09:17"
21282253,4257913,6,"2016-12-29 15:31:18","目はのりパンチで抜いた焼き海苔を、ほっぺは梅干しの果肉部分をティースプーンで少量乗せて完成","2016-12-27 09:52:51","2016-12-29 15:31:18"
21395876,4284532,1,,"人参と油揚げは２ミリくらいの太さの細切りに、えのきも石づきを1/3くらいの長さに切る。＊の調味料は合わせておく。","2017-01-12 12:00:18","2017-01-12 12:06:33"
21395877,4284532,2,,"フライパンにごま油を熱し、人参、油揚げ、えのきを炒める。しんなりしたらおからを投入し、全体がほぐれたら＊の調味料を投入。","2017-01-12 12:00:18","2017-01-12 12:07:32"
21395878,4284532,3,,"調味料をなじませ、好みの固さになるまで水分を飛ばす。塩で味を調え、あさつきを加えてひと混ぜする。","2017-01-12 12:00:18","2017-01-12 12:09:10"
21395879,4284532,4,,"器に盛り、好みで柚子胡椒を和えながらいただく。大人は柚子胡椒有りが絶対にオススメです。","2017-01-12 12:00:18","2017-01-12 12:09:44"
21442374,4295277,1,,"人参をツノ用に三角に切って調理しておく。今回は白だしの煮物ですが、レンジ調理や蒸しても良し、味付けはなんでもOKです。","2017-01-17 21:00:22","2017-01-17 21:41:09"
21442321,4295277,2,"2017-01-17 20:51:47","ラップでごはんを成形する。お弁当箱に合う大きさで。あとでツノを置くので上に隙間をあけておく","2017-01-17 20:51:47","2017-01-17 21:00:37"
21442332,4295277,3,"2017-01-17 20:52:42","葉物のおかずを詰める。この上にツノを乗せるので、あまり詰めすぎないようにします。","2017-01-17 20:52:42","2017-01-17 21:04:22"
21442336,4295277,4,"2017-01-17 20:53:11","周りにおかずを詰める。なんでも良いです。","2017-01-17 20:53:10","2017-01-17 21:04:38"
21442340,4295277,5,"2017-01-17 20:54:09","人参を葉物おかずの上に乗せる","2017-01-17 20:54:08","2017-01-17 21:04:54"
21442348,4295277,6,"2017-01-17 20:55:42","とろろ昆布をご飯と人参の境目に乗せる","2017-01-17 20:55:41","2017-01-17 21:05:07"
21442349,4295277,7,"2017-01-17 20:55:55","蜂蜜梅干しを皮をつけた状態で調理バサミで切り取って丸くして置く","2017-01-17 20:55:54","2017-01-17 21:06:53"
21442350,4295277,8,"2017-01-17 20:56:06","海苔パンチでぬいた海苔で顔のパーツをおく","2017-01-17 20:56:05","2017-01-17 21:07:11"
21442444,4295277,9,,"蜂蜜梅干しの果肉部分をティースプーンで少量ほっぺに乗せたら完成","2017-01-17 21:07:33","2017-01-17 21:07:33"
21442567,4295277,10,"2017-01-17 21:19:49","同じ要領で、四角いお弁当箱でも作れます","2017-01-17 21:19:49","2017-01-17 21:19:58"
21442631,4295277,11,"2017-01-17 21:26:19","メモ：口のパーツがのりパンチ必須なので、持っていない場合は、目と鼻だけでも良いと思います。","2017-01-17 21:26:19","2017-01-17 21:27:18"
21459572,4299431,1,,"パスタを茹でる","2017-01-19 21:20:56","2017-08-05 12:47:30"
21459315,4299431,2,"2017-01-19 20:47:16","オリーブオイルでベーコンを焼く","2017-01-19 20:47:16","2017-01-19 21:21:13"
21459319,4299431,3,"2017-01-19 20:47:43","ブルーチーズを投入。チーズがだいだい溶けたらOK。火を止めておく。","2017-01-19 20:47:43","2017-01-19 21:21:48"
21459333,4299431,4,"2017-01-19 20:48:32","卵2個(二人ぶん)に粉チーズ、塩、胡椒を混ぜる。","2017-01-19 20:48:31","2017-01-19 21:21:58"
21459557,4299431,5,,"フライパンを温めてから火を止め、パスタ(と少量の茹で汁)を入れてなじませる","2017-01-19 21:19:53","2017-01-19 21:21:13"
21459335,4299431,6,"2017-01-19 20:49:12","卵を投入","2017-01-19 20:49:11","2017-01-19 21:21:13"
21459340,4299431,7,"2017-01-19 21:12:56","余熱で混ぜ合わせてできあがり！","2017-01-19 20:49:29","2017-01-22 13:10:00"
21514282,4312205,1,,"ソーセージを縦方向に切り、さらに半分に切って1/4の細さにする","2017-01-26 11:02:47","2017-01-26 11:02:51"
21514243,4312205,2,"2017-01-26 10:55:47","油を引いたフライパンでソーセージを炒める。火が通ったら、火を止めて焼肉のタレを絡める（念のために多めに炒めました）","2017-01-26 10:54:46","2017-01-26 16:27:03"
21514287,4312205,3,,"たくあんを縦方向に細切りにする（一口サイズに切れてるタイプではなく、切ってない塊タイプのものを使っています)","2017-01-26 11:03:25","2017-01-26 11:30:28"
21514368,4312205,4,,"ごはんに塩、ごま油を加えて混ぜる","2017-01-26 11:12:41","2017-01-26 11:12:47"
21514306,4312205,5,"2017-01-26 11:05:54","焼き海苔は1/4サイズではなく、それよりやや長いサイズで作ります。 ★写真右側の海苔を使います★","2017-01-26 11:05:53","2017-01-26 11:12:47"
21514362,4312205,6,"2017-01-26 11:12:28","海苔の上にご飯と具を乗せる。端がはみでるぐらいがかわいいです。具が多すぎると巻けないので気をつけます","2017-01-26 11:12:28","2017-01-26 11:12:47"
21514375,4312205,7,"2017-01-26 11:14:46","ラップごと手前から巻いて、海苔の端はご飯粒で引っ付けるか、もしくはラップしたまま置いておくと馴染みます","2017-01-26 11:13:56","2017-01-26 11:14:46"
21514389,4312205,8,,"仕上げにお好みで白ごまを振って出来上がり ※完成写真はお弁当箱のサイズの都合で3本になってます","2017-01-26 11:15:21","2017-01-26 16:27:47"
21783958,4373295,1,"2017-02-22 21:49:39","こんにゃくを下茹でする","2017-02-22 21:49:38","2017-02-22 21:49:39"
21783970,4373295,2,"2017-02-22 21:50:35","ざるで水気を切ったこんにゃくをフライパンで乾煎りする","2017-02-22 21:50:34","2017-02-22 21:50:35"
21783972,4373295,3,"2017-02-22 21:51:01","水分が飛んだらごま油を加えて炒める","2017-02-22 21:51:01","2017-02-22 21:51:01"
21783981,4373295,4,"2017-02-22 21:51:28","こんにゃくの端が白くなってきたら、めんたい粉を加えて混ぜる","2017-02-22 21:51:28","2017-02-23 08:29:55"
21783993,4373295,5,"2017-02-22 21:52:10","火を止めて、仕上げに白ごまをくわえて混ぜて出来上がり","2017-02-22 21:52:10","2017-02-22 21:52:10"
21817694,4380913,1,,"ミートソーススパゲッティをレンジで温める","2017-02-26 15:41:06","2017-02-26 15:41:06"
21817700,4380913,2,"2017-02-26 15:42:07","ハムと玉ねぎを細かく切ってサラダ油で炒める。塩胡椒で味付け","2017-02-26 15:42:06","2017-02-26 15:42:14"
21817709,4380913,3,"2017-02-26 15:43:12","一度火を止めて小麦粉を加えて具に絡むようによく混ぜる。白い粉が見えなくなったら火をつける","2017-02-26 15:43:11","2017-02-26 15:43:12"
21817711,4380913,4,"2017-02-26 15:43:36","牛乳、コンソメを加えながら混ぜる","2017-02-26 15:43:35","2017-02-26 15:43:36"
21817718,4380913,5,"2017-02-26 15:43:56","とろみがついたらホワイトソースの完成","2017-02-26 15:43:56","2017-02-26 15:43:56"
21817736,4380913,6,"2017-02-26 15:45:22","耐熱容器に温めたスパゲッティを入れて、食べやすい長さになるように調理バサミで切る。","2017-02-26 15:45:22","2017-02-26 16:00:34"
21817721,4380913,7,"2017-02-26 15:44:24","パスタの上にホワイトソースをかける","2017-02-26 15:44:23","2017-02-26 15:45:27"
21817752,4380913,8,"2017-02-26 15:46:43","ピザ用チーズをかける","2017-02-26 15:46:42","2017-02-26 15:46:43"
21817759,4380913,9,"2017-02-26 15:49:38","180度に予熱したオーブンで10〜15分ほど焼いて焼き目が付いたら完成","2017-02-26 15:47:13","2017-02-26 15:49:38"
21817768,4380913,10,,"オーブンの機種により、焼き目が付きにくい場合は魚焼きグリルに移して2〜3分ぐらい焼くと、良い焼き目が付きます","2017-02-26 15:48:15","2017-02-26 15:48:36"
22087276,4442007,1,,"食パン1枚を３×3の9個に切る。それを2枚分なので18個出来上がります。冷凍パンでも大丈夫です。解凍せず切ります","2017-03-29 21:56:54","2017-03-29 21:59:04"
22087240,4442007,2,"2017-03-29 21:51:54","卵、牛乳、はちみつを混ぜて卵液を作る。お好みでバニラエッセンスを加えても良いです","2017-03-29 21:51:54","2017-03-29 22:57:24"
22087246,4442007,3,"2017-03-29 21:52:28","卵液にパンを8時間程度（一晩）漬ける","2017-03-29 21:52:28","2017-03-29 22:00:18"
22087250,4442007,4,"2017-03-29 21:52:48","バターをしいたフライパンにパンを並べて焼く。火加減は弱火でじっくり。","2017-03-29 21:52:47","2017-03-29 22:01:25"
22087254,4442007,5,"2017-03-29 21:53:10","片面焼けたらひっくり返してもう片面焼きます。","2017-03-29 21:53:10","2017-03-29 22:06:59"
22087710,4442007,6,"2017-03-29 22:50:18","中まで火が通ってるかどうか心配な時は、火を止めてアルミホイルで覆った状態で10分ほどフライパンの上で置きます","2017-03-29 22:50:18","2017-03-29 22:50:18"
22087717,4442007,7,,"フレンチトーストを器や容器に移して粉糖をかけたら出来上がり。甘さ控えめなので、追加で蜂蜜をかけても良いです。","2017-03-29 22:51:16","2017-03-29 22:51:16"
22162715,4459676,1,"2017-04-08 10:29:39","納豆を付属のタレと一緒に、いつも通りよく混ぜます","2017-04-08 10:29:38","2017-04-08 10:29:39"
22162719,4459676,2,"2017-04-08 10:30:05","水切りした豆腐を崩して納豆の上にのせます","2017-04-08 10:30:04","2017-04-08 10:30:05"
22162722,4459676,3,"2017-04-08 10:30:17","さっくり混ぜます","2017-04-08 10:30:16","2017-04-08 10:30:17"
22162724,4459676,4,"2017-04-08 10:30:38","一口サイズに切ったアボカドをのせます","2017-04-08 10:30:37","2017-04-08 10:30:38"
22162729,4459676,5,"2017-04-08 10:30:59","一口サイズのマグロをのせます","2017-04-08 10:30:59","2017-04-08 10:30:59"
22162738,4459676,6,,"別で作っておいたわさび醤油をかけ、マグロの上にごま油を少量かけて、最後に白ごまを乗せたら完成","2017-04-08 10:31:37","2017-04-08 10:32:51"
22173490,4462177,1,"2017-04-09 16:27:31","ネギと茗荷を細切りにして深めの皿もしくはボウルに入れる","2017-04-09 16:27:31","2017-04-09 16:28:23"
22173493,4462177,2,"2017-04-09 16:28:00","ほぐしたささみを加える","2017-04-09 16:28:00","2017-04-09 16:28:00"
22173501,4462177,3,,"ごま油、中華だしを加えて混ぜる","2017-04-09 16:28:56","2017-04-09 16:28:56"
22173502,4462177,4,,"お好みで醤油を少々加えてもオッケー","2017-04-09 16:29:12","2017-04-09 16:29:12"
